,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
0,NSRDB,1246526,-,-,-,40.81,-73.94,-5,19,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.0
1,Year,Month,Day,Hour,Minute,Dew Point,GHI,Temperature,Wind Direction,Surface Albedo,DHI,DNI,Pressure,Wind Speed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,2017,2,12,2,30,-1.8,0,-0.8,63,0.67,0,0,1017,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,2017,2,12,3,30,-2,0,-1,64,0.67,0,0,1017,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,2017,2,12,4,30,-2.5,0,-1.3,66,0.67,0,0,1017,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,2017,2,12,5,30,-2.9000000000000004,0,-1.7000000000000002,68,0.67,0,0,1017,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,2017,2,12,6,30,-3.1,0,-1.8,70,0.67,0,0,1017,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,2017,2,12,7,30,-3.1,23,-1.7000000000000002,73,0.67,23,0,1016,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,2017,2,12,8,30,-2.7,55,-1.3,79,0.67,55,0,1015,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,2017,2,12,9,30,-2.2,12,-0.8,83,0.67,12,0,1013,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,2017,2,12,10,30,-1.6,66,-0.4,83,0.67,66,0,1012,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,2017,2,12,11,30,-1,26,0.1,83,0.67,26,0,1010,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,2017,2,12,12,30,-0.4,18,0.6000000000000001,86,0.67,18,0,1008,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,2017,2,12,13,30,0.2,45,0.9,88,0.67,45,0,1006,2.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,2017,2,12,14,30,0.6000000000000001,11,1.2000000000000002,89,0.67,11,0,1004,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,2017,2,12,15,30,1,16,1.5,97,0.67,16,0,1003,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,2017,2,12,16,30,1.4000000000000001,113,1.8,102,0.67,69,277,1002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,2017,2,12,17,30,1.7000000000000002,0,1.8,218,0.67,0,0,1002,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,2017,2,12,18,30,1,0,1,337,0.67,0,0,1003,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,2017,2,12,19,30,0,0,0,331,0.12,0,0,1003,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,2017,2,12,20,30,-0.9,0,-0.8,323,0.12,0,0,1002,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,2017,2,12,21,30,-1.6,0,-1.4000000000000001,315,0.12,0,0,1002,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,2017,2,12,22,30,-2.2,0,-1.8,304,0.12,0,0,1001,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,2017,2,12,23,30,-2.6,0,-1.9000000000000001,290,0.12,0,0,1000,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,2017,2,13,0,30,-2.5,0,-1.3,278,0.12,0,0,1000,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,2017,2,13,1,30,-1.4000000000000001,0,0,280,0.12,0,0,1000,4.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,2017,2,13,2,30,-0.6000000000000001,0,0.8,289,0.12,0,0,1000,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,2017,2,13,3,30,-1,0,0.5,293,0.12,0,0,1001,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,2017,2,13,4,30,-2,0,-0.2,293,0.12,0,0,1002,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,2017,2,13,5,30,-2.6,0,-0.7000000000000001,294,0.12,0,0,1003,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,2017,2,13,6,30,-2.7,0,-0.7000000000000001,295,0.12,0,0,1003,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,2017,2,13,7,30,-2.5,39,-0.5,294,0.12,38,3,1004,5.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,2017,2,13,8,30,-2.3000000000000003,253,-0.1,296,0.12,61,698,1005,5.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,2017,2,13,9,30,-2.1,420,0.30000000000000004,303,0.12,75,829,1005,6.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,2017,2,13,10,30,-2.1,544,0.4,309,0.12,87,879,1006,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,2017,2,13,11,30,-2.2,441,0.4,312,0.12,349,158,1006,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,2017,2,13,12,30,-2.4000000000000004,424,0.30000000000000004,314,0.12,354,118,1007,6.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,2017,2,13,13,30,-2.5,418,0.1,316,0.12,327,166,1007,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,2017,2,13,14,30,-2.7,373,-0.2,319,0.12,257,255,1008,5.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,2017,2,13,15,30,-3.1,241,-0.7000000000000001,320,0.12,187,164,1009,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2017,2,13,16,30,-3.6,139,-1.4000000000000001,321,0.12,44,572,1010,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,2017,2,13,17,30,-4.2,0,-2,322,0.12,0,0,1011,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,2017,2,13,18,30,-4.5,0,-2.5,322,0.12,0,0,1012,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,2017,2,13,19,30,-4.800000000000001,0,-2.8000000000000003,320,0.13,0,0,1012,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,2017,2,13,20,30,-5.1000000000000005,0,-3.1,317,0.13,0,0,1013,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,2017,2,13,21,30,-5.300000000000001,0,-3.5,316,0.13,0,0,1013,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,2017,2,13,22,30,-5.7,0,-3.9000000000000004,316,0.13,0,0,1013,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,2017,2,13,23,30,-6,0,-4.4,318,0.13,0,0,1013,2.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,2017,2,14,0,30,-6.5,0,-4.800000000000001,321,0.13,0,0,1013,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,2017,2,14,1,30,-6.9,0,-5.5,321,0.13,0,0,1013,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,2017,2,14,2,30,-7.9,0,-6.5,319,0.13,0,0,1013,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,2017,2,14,3,30,-8.8,0,-7.2,317,0.13,0,0,1013,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,2017,2,14,4,30,-9.1,0,-7.6000000000000005,314,0.13,0,0,1013,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2017,2,14,5,30,-9.200000000000001,0,-7.7,306,0.13,0,0,1013,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,2017,2,14,6,30,-9.3,0,-7.4,293,0.13,0,0,1013,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,2017,2,14,7,30,-9,51,-5.800000000000001,284,0.13,50,9,1013,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,2017,2,14,8,30,-7,182,-3.2,279,0.13,146,132,1012,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,2017,2,14,9,30,-4.7,268,-1.1,275,0.13,223,105,1012,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,2017,2,14,10,30,-3.9000000000000004,350,0,265,0.13,277,140,1011,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,2017,2,14,11,30,-3.3000000000000003,405,0.7000000000000001,254,0.13,284,207,1010,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,2017,2,14,12,30,-2.5,514,1.3,247,0.13,209,515,1009,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,2017,2,14,13,30,-1.9000000000000001,586,1.7000000000000002,238,0.13,76,927,1008,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,2017,2,14,14,30,-1.4000000000000001,477,2,227,0.13,70,883,1008,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,2017,2,14,15,30,-0.9,321,1.6,216,0.13,60,787,1007,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,2017,2,14,16,30,-1,141,0.1,206,0.13,41,585,1007,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,2017,2,14,17,30,-2.8000000000000003,0,-1.2000000000000002,201,0.13,0,0,1007,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,2017,2,14,18,30,-3,0,-1.3,200,0.13,0,0,1007,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,2017,2,14,19,30,-2.8000000000000003,0,-1.1,199,0.1,0,0,1007,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,2017,2,14,20,30,-2.3000000000000003,0,-0.7000000000000001,199,0.1,0,0,1006,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,2017,2,14,21,30,-1.6,0,-0.1,200,0.1,0,0,1005,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,2017,2,14,22,30,-0.9,0,0.30000000000000004,202,0.1,0,0,1004,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,2017,2,14,23,30,-0.5,0,0.30000000000000004,204,0.1,0,0,1004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,2017,2,15,0,30,-0.5,0,0.1,204,0.1,0,0,1003,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,2017,2,15,1,30,-0.6000000000000001,0,-0.1,204,0.1,0,0,1003,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,2017,2,15,2,30,-0.7000000000000001,0,-0.2,204,0.1,0,0,1002,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,2017,2,15,3,30,-0.5,0,-0.1,202,0.1,0,0,1001,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,2017,2,15,4,30,-0.4,0,0,197,0.1,0,0,1000,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,2017,2,15,5,30,-0.30000000000000004,0,0.1,191,0.1,0,0,999,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,2017,2,15,6,30,-0.1,0,0.4,185,0.1,0,0,999,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,2017,2,15,7,30,0.2,53,1.1,180,0.1,52,9,998,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,2017,2,15,8,30,0.9,134,1.9000000000000001,188,0.1,126,29,997,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,2017,2,15,9,30,1.5,240,2.6,199,0.1,210,72,996,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,2017,2,15,10,30,1.8,269,3.1,200,0.1,244,46,995,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,2017,2,15,11,30,2.1,329,3.5,209,0.1,275,92,994,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,2017,2,15,12,30,2.3000000000000003,365,3.7,231,0.1,295,117,992,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,2017,2,15,13,30,2.4000000000000004,445,3.7,255,0.1,265,324,992,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,2017,2,15,14,30,2.4000000000000004,447,3.6,278,0.1,121,699,992,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,2017,2,15,15,30,2,76,3.2,295,0.1,76,0,991,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,2017,2,15,16,30,1.4000000000000001,57,2.5,302,0.1,57,1,992,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,2017,2,15,17,30,0.6000000000000001,0,1.8,299,0.1,0,0,992,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,2017,2,15,18,30,0.1,0,1.3,293,0.1,0,0,993,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,2017,2,15,19,30,-0.1,0,1,290,0.11,0,0,994,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,2017,2,15,20,30,-0.4,0,0.7000000000000001,291,0.11,0,0,994,3.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,2017,2,15,21,30,-0.9,0,0.2,289,0.11,0,0,995,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,2017,2,15,22,30,-1.3,0,-0.2,288,0.11,0,0,995,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,2017,2,15,23,30,-1.8,0,-0.6000000000000001,287,0.11,0,0,995,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,2017,2,16,0,30,-2.4000000000000004,0,-1.1,286,0.11,0,0,995,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,2017,2,16,1,30,-3.1,0,-1.6,285,0.11,0,0,996,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,2017,2,16,2,30,-3.7,0,-2,286,0.11,0,0,996,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,2017,2,16,3,30,-4.3,0,-2.3000000000000003,290,0.11,0,0,997,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,2017,2,16,4,30,-4.800000000000001,0,-2.6,293,0.11,0,0,997,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,2017,2,16,5,30,-5.300000000000001,0,-2.9000000000000004,293,0.11,0,0,998,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,2017,2,16,6,30,-5.6000000000000005,0,-2.9000000000000004,293,0.11,0,0,999,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,2017,2,16,7,30,-5.6000000000000005,92,-2.3000000000000003,296,0.11,33,499,999,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,2017,2,16,8,30,-5.5,187,-1.4000000000000001,301,0.11,167,69,1000,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,2017,2,16,9,30,-5.300000000000001,444,-0.6000000000000001,302,0.11,69,871,1000,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,2017,2,16,10,30,-5,571,0,303,0.11,78,924,1000,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,2017,2,16,11,30,-4.800000000000001,643,0.30000000000000004,303,0.11,84,945,1000,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,2017,2,16,12,30,-4.7,654,0.30000000000000004,304,0.11,85,946,1000,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,2017,2,16,13,30,-4.800000000000001,442,0.1,305,0.11,328,203,1001,4.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,2017,2,16,14,30,-4.9,230,-0.2,307,0.11,223,15,1001,4.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,2017,2,16,15,30,-5.1000000000000005,331,-0.9,308,0.11,62,792,1002,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,2017,2,16,16,30,-5.5,149,-1.7000000000000002,309,0.11,44,596,1003,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,2017,2,16,17,30,-5.9,0,-2.4000000000000004,309,0.11,0,0,1004,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,2017,2,16,18,30,-6.2,0,-2.8000000000000003,310,0.11,0,0,1005,4.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,2017,2,16,19,30,-6.4,0,-3.2,312,0.1,0,0,1006,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,2017,2,16,20,30,-6.6000000000000005,0,-3.5,312,0.1,0,0,1006,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,2017,2,16,21,30,-6.800000000000001,0,-3.9000000000000004,310,0.1,0,0,1006,3.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,2017,2,16,22,30,-6.9,0,-4.2,305,0.1,0,0,1007,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,2017,2,16,23,30,-6.9,0,-4.4,301,0.1,0,0,1007,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,2017,2,17,0,30,-6.9,0,-4.5,298,0.1,0,0,1007,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,2017,2,17,1,30,-6.9,0,-4.6000000000000005,295,0.1,0,0,1008,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,2017,2,17,2,30,-7,0,-4.7,294,0.1,0,0,1008,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,2017,2,17,3,30,-7.1000000000000005,0,-4.800000000000001,293,0.1,0,0,1008,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,2017,2,17,4,30,-7.1000000000000005,0,-5,293,0.1,0,0,1009,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,2017,2,17,5,30,-7.4,0,-5.2,294,0.1,0,0,1009,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,2017,2,17,6,30,-7.6000000000000005,0,-4.800000000000001,296,0.1,0,0,1009,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,2017,2,17,7,30,-7.1000000000000005,63,-3.3000000000000003,300,0.1,62,8,1009,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,2017,2,17,8,30,-6.1000000000000005,239,-1.7000000000000002,305,0.1,142,333,1009,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,2017,2,17,9,30,-5.5,455,-0.30000000000000004,308,0.1,63,901,1009,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,2017,2,17,10,30,-4.7,582,0.9,308,0.1,71,948,1009,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,2017,2,17,11,30,-4,654,2,308,0.1,76,968,1009,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,2017,2,17,12,30,-3.4000000000000004,665,2.7,309,0.1,77,971,1008,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,2017,2,17,13,30,-3.1,609,3.1,309,0.1,71,954,1008,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,2017,2,17,14,30,-2.8000000000000003,499,3.1,309,0.1,67,911,1008,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,2017,2,17,15,30,-2.5,339,2.3000000000000003,309,0.1,58,817,1008,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,2017,2,17,16,30,-2.2,156,0.9,309,0.1,41,630,1009,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,2017,2,17,17,30,-2.9000000000000004,0,0,309,0.1,0,0,1009,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,2017,2,17,18,30,-2.9000000000000004,0,-0.2,309,0.1,0,0,1010,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,2017,2,17,19,30,-3,0,-0.4,308,0.1,0,0,1010,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,2017,2,17,20,30,-3.1,0,-0.8,305,0.1,0,0,1010,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,2017,2,17,21,30,-3.6,0,-1.3,301,0.1,0,0,1010,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,2017,2,17,22,30,-4.2,0,-1.8,297,0.1,0,0,1010,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,2017,2,17,23,30,-4.5,0,-1.9000000000000001,298,0.1,0,0,1010,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,2017,2,18,0,30,-4.5,0,-1.8,300,0.1,0,0,1010,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,2017,2,18,1,30,-4.6000000000000005,0,-1.7000000000000002,296,0.1,0,0,1010,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,2017,2,18,2,30,-4.800000000000001,0,-1.6,285,0.1,0,0,1010,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,2017,2,18,3,30,-4.800000000000001,0,-1.7000000000000002,260,0.1,0,0,1009,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,2017,2,18,4,30,-4.7,0,-1.9000000000000001,233,0.1,0,0,1009,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,2017,2,18,5,30,-4.3,0,-2,219,0.1,0,0,1009,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,2017,2,18,6,30,-3.9000000000000004,0,-0.9,213,0.1,0,0,1009,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,2017,2,18,7,30,-2.4000000000000004,93,1.1,208,0.1,34,466,1009,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,2017,2,18,8,30,-1,271,3,204,0.1,56,721,1008,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,2017,2,18,9,30,0.1,435,4.7,208,0.1,67,835,1008,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,2017,2,18,10,30,1.1,558,6.5,213,0.1,78,881,1007,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,2017,2,18,11,30,2.7,630,8.1,215,0.1,84,908,1006,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,2017,2,18,12,30,4.2,643,9.5,216,0.1,83,918,1004,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,2017,2,18,13,30,5.6000000000000005,596,10.200000000000001,213,0.1,76,916,1003,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,2017,2,18,14,30,6.800000000000001,490,9.600000000000001,212,0.1,70,876,1003,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,2017,2,18,15,30,6.800000000000001,337,8.200000000000001,216,0.1,59,799,1003,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,2017,2,18,16,30,6,158,6.6000000000000005,224,0.1,41,634,1003,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,2017,2,18,17,30,5.4,0,6,230,0.1,0,0,1003,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,2017,2,18,18,30,5.4,0,6,234,0.1,0,0,1003,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,2017,2,18,19,30,5.1000000000000005,0,5.6000000000000005,238,0.1,0,0,1003,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,2017,2,18,20,30,4.9,0,5.300000000000001,244,0.1,0,0,1003,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,2017,2,18,21,30,4.800000000000001,0,5.300000000000001,252,0.1,0,0,1003,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,2017,2,18,22,30,4.800000000000001,0,5.4,261,0.1,0,0,1003,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,2017,2,18,23,30,4.7,0,5.6000000000000005,271,0.1,0,0,1003,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,2017,2,19,0,30,4.7,0,5.6000000000000005,280,0.1,0,0,1003,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,2017,2,19,1,30,4.6000000000000005,0,5.2,285,0.1,0,0,1004,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,2017,2,19,2,30,4.4,0,4.6000000000000005,287,0.1,0,0,1004,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
